TradingVenueId,TradeDate,PostingEntryId,PostingEntryType,PostingEntryDatetime,AccountId,AccountHandle,ProductId,Product,CR,DR,ReferenceTransactionType,ReferenceTransactionId,SystemRecordReference,Hdr_ExchangeId,Hdr_ClientSequenceId,Hdr_ClientUserId,CounterpartyAccountId
96,2018-09-26 00:00:00.0000000,1206058,Trade,2018-09-26 06:12:08.7028906,296,\N,16,\N,0.00000000,1.00000000,Trade,122972,16197499,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206059,Trade,2018-09-26 06:12:08.7028906,296,\N,16,\N,1.00000000,0.00000000,Trade,122972,16197501,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206060,Fee,2018-09-26 06:12:08.7028906,296,\N,6,\N,0.00000000,0.13377000,Trade,245897,16197503,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206061,Fee,2018-09-26 06:12:08.7028906,1,\N,6,\N,0.13377000,0.00000000,Trade,245897,16197505,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206062,Trade,2018-09-26 06:12:08.7028906,296,\N,6,\N,0.00000000,133.77000000,Trade,122972,16197511,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206063,Trade,2018-09-26 06:12:08.7028906,296,\N,6,\N,133.77000000,0.00000000,Trade,122972,16197513,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206064,Fee,2018-09-26 06:12:08.7028906,296,\N,16,\N,0.00000000,0.00100000,Trade,245898,16197515,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206065,Fee,2018-09-26 06:12:08.7028906,1,\N,16,\N,0.00100000,0.00000000,Trade,245898,16197517,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206069,Trade,2018-09-26 06:12:08.7497096,296,\N,16,\N,0.00000000,1.00000000,Trade,122973,16197534,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206070,Trade,2018-09-26 06:12:08.7497096,296,\N,16,\N,1.00000000,0.00000000,Trade,122973,16197536,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206071,Fee,2018-09-26 06:12:08.7497096,296,\N,6,\N,0.00000000,0.12992000,Trade,245899,16197538,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206072,Fee,2018-09-26 06:12:08.7497096,1,\N,6,\N,0.12992000,0.00000000,Trade,245899,16197540,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206073,Trade,2018-09-26 06:12:08.7497096,296,\N,6,\N,0.00000000,129.92000000,Trade,122973,16197546,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206074,Trade,2018-09-26 06:12:08.7497096,296,\N,6,\N,129.92000000,0.00000000,Trade,122973,16197548,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206075,Fee,2018-09-26 06:12:08.7497096,296,\N,16,\N,0.00000000,0.00100000,Trade,245900,16197550,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206076,Fee,2018-09-26 06:12:08.7497096,1,\N,16,\N,0.00100000,0.00000000,Trade,245900,16197552,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206081,Trade,2018-09-26 06:12:08.9840985,296,\N,16,\N,0.00000000,1.00000000,Trade,122974,16197573,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206082,Trade,2018-09-26 06:12:08.9840985,296,\N,16,\N,1.00000000,0.00000000,Trade,122974,16197575,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206083,Fee,2018-09-26 06:12:08.9840985,296,\N,6,\N,0.00000000,0.12578000,Trade,245901,16197577,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206084,Fee,2018-09-26 06:12:08.9840985,1,\N,6,\N,0.12578000,0.00000000,Trade,245901,16197579,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206085,Trade,2018-09-26 06:12:08.9840985,296,\N,6,\N,0.00000000,125.78000000,Trade,122974,16197585,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206086,Trade,2018-09-26 06:12:08.9840985,296,\N,6,\N,125.78000000,0.00000000,Trade,122974,16197587,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206087,Fee,2018-09-26 06:12:08.9840985,296,\N,16,\N,0.00000000,0.00100000,Trade,245902,16197589,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206088,Fee,2018-09-26 06:12:08.9840985,1,\N,16,\N,0.00100000,0.00000000,Trade,245902,16197591,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206092,Trade,2018-09-26 06:12:08.9997431,296,\N,16,\N,0.00000000,1.00000000,Trade,122975,16197608,1,0,0,9
96,2018-09-26 00:00:00.0000000,1206093,Trade,2018-09-26 06:12:08.9997431,9,\N,16,\N,1.00000000,0.00000000,Trade,122975,16197610,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206094,Fee,2018-09-26 06:12:08.9997431,296,\N,6,\N,0.00000000,0.12500000,Trade,245903,16197612,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206095,Fee,2018-09-26 06:12:08.9997431,1,\N,6,\N,0.12500000,0.00000000,Trade,245903,16197614,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206098,Trade,2018-09-26 06:12:09.1403493,296,\N,16,\N,0.00000000,1.00000000,Trade,122976,16197629,1,0,0,9
96,2018-09-26 00:00:00.0000000,1206099,Trade,2018-09-26 06:12:09.1403493,9,\N,16,\N,1.00000000,0.00000000,Trade,122976,16197631,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206100,Fee,2018-09-26 06:12:09.1403493,296,\N,6,\N,0.00000000,0.12500000,Trade,245904,16197633,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206101,Fee,2018-09-26 06:12:09.1403493,1,\N,6,\N,0.12500000,0.00000000,Trade,245904,16197635,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206105,Trade,2018-09-26 06:12:09.2341027,296,\N,16,\N,0.00000000,1.00000000,Trade,122977,16197654,1,0,0,9
96,2018-09-26 00:00:00.0000000,1206106,Trade,2018-09-26 06:12:09.2341027,9,\N,16,\N,1.00000000,0.00000000,Trade,122977,16197656,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206107,Fee,2018-09-26 06:12:09.2341027,296,\N,6,\N,0.00000000,0.12500000,Trade,245905,16197658,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206108,Fee,2018-09-26 06:12:09.2341027,1,\N,6,\N,0.12500000,0.00000000,Trade,245905,16197660,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206112,Trade,2018-09-26 06:12:09.3591038,296,\N,16,\N,0.00000000,1.00000000,Trade,122978,16197679,1,0,0,9
96,2018-09-26 00:00:00.0000000,1206113,Trade,2018-09-26 06:12:09.3591038,9,\N,16,\N,1.00000000,0.00000000,Trade,122978,16197681,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206114,Fee,2018-09-26 06:12:09.3591038,296,\N,6,\N,0.00000000,0.12500000,Trade,245906,16197683,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206115,Fee,2018-09-26 06:12:09.3591038,1,\N,6,\N,0.12500000,0.00000000,Trade,245906,16197685,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206119,Trade,2018-09-26 06:12:09.4685376,296,\N,16,\N,0.00000000,1.00000000,Trade,122979,16197704,1,0,0,9
96,2018-09-26 00:00:00.0000000,1206120,Trade,2018-09-26 06:12:09.4685376,9,\N,16,\N,1.00000000,0.00000000,Trade,122979,16197706,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206121,Fee,2018-09-26 06:12:09.4685376,296,\N,6,\N,0.00000000,0.12500000,Trade,245907,16197708,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206122,Fee,2018-09-26 06:12:09.4685376,1,\N,6,\N,0.12500000,0.00000000,Trade,245907,16197710,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206127,Trade,2018-09-26 06:12:09.6716497,296,\N,16,\N,0.00000000,1.00000000,Trade,122980,16197733,1,0,0,9
96,2018-09-26 00:00:00.0000000,1206128,Trade,2018-09-26 06:12:09.6716497,9,\N,16,\N,1.00000000,0.00000000,Trade,122980,16197735,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206129,Fee,2018-09-26 06:12:09.6716497,296,\N,6,\N,0.00000000,0.12500000,Trade,245908,16197737,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206130,Fee,2018-09-26 06:12:09.6716497,1,\N,6,\N,0.12500000,0.00000000,Trade,245908,16197739,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206133,Trade,2018-09-26 06:12:09.7185554,296,\N,16,\N,0.00000000,1.00000000,Trade,122981,16197754,1,0,0,9
96,2018-09-26 00:00:00.0000000,1206134,Trade,2018-09-26 06:12:09.7185554,9,\N,16,\N,1.00000000,0.00000000,Trade,122981,16197756,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206135,Fee,2018-09-26 06:12:09.7185554,296,\N,6,\N,0.00000000,0.12500000,Trade,245909,16197758,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206136,Fee,2018-09-26 06:12:09.7185554,1,\N,6,\N,0.12500000,0.00000000,Trade,245909,16197760,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206140,Trade,2018-09-26 06:12:09.8747907,296,\N,16,\N,0.00000000,1.00000000,Trade,122982,16197779,1,0,0,9
96,2018-09-26 00:00:00.0000000,1206141,Trade,2018-09-26 06:12:09.8747907,9,\N,16,\N,1.00000000,0.00000000,Trade,122982,16197781,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206142,Fee,2018-09-26 06:12:09.8747907,296,\N,6,\N,0.00000000,0.12500000,Trade,245910,16197783,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206143,Fee,2018-09-26 06:12:09.8747907,1,\N,6,\N,0.12500000,0.00000000,Trade,245910,16197785,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206148,Trade,2018-09-26 06:12:09.9684915,296,\N,16,\N,0.00000000,1.00000000,Trade,122983,16197808,1,0,0,9
96,2018-09-26 00:00:00.0000000,1206149,Trade,2018-09-26 06:12:09.9684915,9,\N,16,\N,1.00000000,0.00000000,Trade,122983,16197810,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206150,Fee,2018-09-26 06:12:09.9684915,296,\N,6,\N,0.00000000,0.12500000,Trade,245911,16197812,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206151,Fee,2018-09-26 06:12:09.9684915,1,\N,6,\N,0.12500000,0.00000000,Trade,245911,16197814,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206154,Trade,2018-09-26 06:12:10.1403835,296,\N,16,\N,0.00000000,1.00000000,Trade,122984,16197829,1,0,0,9
96,2018-09-26 00:00:00.0000000,1206155,Trade,2018-09-26 06:12:10.1403835,9,\N,16,\N,1.00000000,0.00000000,Trade,122984,16197831,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206156,Fee,2018-09-26 06:12:10.1403835,296,\N,6,\N,0.00000000,0.12500000,Trade,245912,16197833,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206157,Fee,2018-09-26 06:12:10.1403835,1,\N,6,\N,0.12500000,0.00000000,Trade,245912,16197835,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206161,Trade,2018-09-26 06:12:10.2341168,296,\N,16,\N,0.00000000,1.00000000,Trade,122985,16197854,1,0,0,9
96,2018-09-26 00:00:00.0000000,1206162,Trade,2018-09-26 06:12:10.2341168,9,\N,16,\N,1.00000000,0.00000000,Trade,122985,16197856,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206163,Fee,2018-09-26 06:12:10.2341168,296,\N,6,\N,0.00000000,0.12500000,Trade,245913,16197858,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206164,Fee,2018-09-26 06:12:10.2341168,1,\N,6,\N,0.12500000,0.00000000,Trade,245913,16197860,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206168,Trade,2018-09-26 06:12:10.4216608,296,\N,16,\N,0.00000000,1.00000000,Trade,122986,16197879,1,0,0,9
96,2018-09-26 00:00:00.0000000,1206169,Trade,2018-09-26 06:12:10.4216608,9,\N,16,\N,1.00000000,0.00000000,Trade,122986,16197881,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206170,Fee,2018-09-26 06:12:10.4216608,296,\N,6,\N,0.00000000,0.12500000,Trade,245914,16197883,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206171,Fee,2018-09-26 06:12:10.4216608,1,\N,6,\N,0.12500000,0.00000000,Trade,245914,16197885,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206175,Trade,2018-09-26 06:12:10.4997760,296,\N,16,\N,0.00000000,1.00000000,Trade,122987,16197904,1,0,0,9
96,2018-09-26 00:00:00.0000000,1206176,Trade,2018-09-26 06:12:10.4997760,9,\N,16,\N,1.00000000,0.00000000,Trade,122987,16197906,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206177,Fee,2018-09-26 06:12:10.4997760,296,\N,6,\N,0.00000000,0.12500000,Trade,245915,16197908,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206178,Fee,2018-09-26 06:12:10.4997760,1,\N,6,\N,0.12500000,0.00000000,Trade,245915,16197910,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206182,Trade,2018-09-26 06:12:10.7967180,296,\N,16,\N,0.00000000,1.00000000,Trade,122988,16197929,1,0,0,9
96,2018-09-26 00:00:00.0000000,1206183,Trade,2018-09-26 06:12:10.7967180,9,\N,16,\N,1.00000000,0.00000000,Trade,122988,16197931,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206184,Fee,2018-09-26 06:12:10.7967180,296,\N,6,\N,0.00000000,0.12500000,Trade,245916,16197933,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206185,Fee,2018-09-26 06:12:10.7967180,1,\N,6,\N,0.12500000,0.00000000,Trade,245916,16197935,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206189,Trade,2018-09-26 06:12:10.8435534,296,\N,16,\N,0.00000000,1.00000000,Trade,122989,16197954,1,0,0,9
96,2018-09-26 00:00:00.0000000,1206190,Trade,2018-09-26 06:12:10.8435534,9,\N,16,\N,1.00000000,0.00000000,Trade,122989,16197956,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206191,Fee,2018-09-26 06:12:10.8435534,296,\N,6,\N,0.00000000,0.12500000,Trade,245917,16197958,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206192,Fee,2018-09-26 06:12:10.8435534,1,\N,6,\N,0.12500000,0.00000000,Trade,245917,16197960,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206196,Trade,2018-09-26 06:12:10.9685333,296,\N,16,\N,0.00000000,1.00000000,Trade,122990,16197979,1,0,0,9
96,2018-09-26 00:00:00.0000000,1206197,Trade,2018-09-26 06:12:10.9685333,9,\N,16,\N,1.00000000,0.00000000,Trade,122990,16197981,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206198,Fee,2018-09-26 06:12:10.9685333,296,\N,6,\N,0.00000000,0.12500000,Trade,245918,16197983,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206199,Fee,2018-09-26 06:12:10.9685333,1,\N,6,\N,0.12500000,0.00000000,Trade,245918,16197985,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206203,Trade,2018-09-26 06:12:11.1247747,296,\N,16,\N,0.00000000,1.00000000,Trade,122991,16198004,1,0,0,9
96,2018-09-26 00:00:00.0000000,1206204,Trade,2018-09-26 06:12:11.1247747,9,\N,16,\N,1.00000000,0.00000000,Trade,122991,16198006,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206205,Fee,2018-09-26 06:12:11.1247747,296,\N,6,\N,0.00000000,0.12500000,Trade,245919,16198008,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206206,Fee,2018-09-26 06:12:11.1247747,1,\N,6,\N,0.12500000,0.00000000,Trade,245919,16198010,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206210,Trade,2018-09-26 06:12:11.2029049,296,\N,16,\N,0.00000000,1.00000000,Trade,122992,16198029,1,0,0,9
96,2018-09-26 00:00:00.0000000,1206211,Trade,2018-09-26 06:12:11.2029049,9,\N,16,\N,1.00000000,0.00000000,Trade,122992,16198031,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206212,Fee,2018-09-26 06:12:11.2029049,296,\N,6,\N,0.00000000,0.12500000,Trade,245920,16198033,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206213,Fee,2018-09-26 06:12:11.2029049,1,\N,6,\N,0.12500000,0.00000000,Trade,245920,16198035,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206218,Trade,2018-09-26 06:12:11.4216343,296,\N,16,\N,0.00000000,1.00000000,Trade,122993,16198058,1,0,0,9
96,2018-09-26 00:00:00.0000000,1206219,Trade,2018-09-26 06:12:11.4216343,9,\N,16,\N,1.00000000,0.00000000,Trade,122993,16198060,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206220,Fee,2018-09-26 06:12:11.4216343,296,\N,6,\N,0.00000000,0.12500000,Trade,245921,16198062,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206221,Fee,2018-09-26 06:12:11.4216343,1,\N,6,\N,0.12500000,0.00000000,Trade,245921,16198064,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206224,Trade,2018-09-26 06:12:11.4216343,296,\N,16,\N,0.00000000,1.00000000,Trade,122994,16198079,1,0,0,9
96,2018-09-26 00:00:00.0000000,1206225,Trade,2018-09-26 06:12:11.4216343,9,\N,16,\N,1.00000000,0.00000000,Trade,122994,16198081,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206226,Fee,2018-09-26 06:12:11.4216343,296,\N,6,\N,0.00000000,0.12500000,Trade,245922,16198083,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206227,Fee,2018-09-26 06:12:11.4216343,1,\N,6,\N,0.12500000,0.00000000,Trade,245922,16198085,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206232,Trade,2018-09-26 06:12:11.6247885,296,\N,6,\N,0.00000000,121.37000000,Trade,122995,16198107,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206233,Trade,2018-09-26 06:12:11.6247885,296,\N,6,\N,121.37000000,0.00000000,Trade,122995,16198109,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206234,Fee,2018-09-26 06:12:11.6247885,296,\N,16,\N,0.00000000,0.00100000,Trade,245923,16198111,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206235,Fee,2018-09-26 06:12:11.6247885,1,\N,16,\N,0.00100000,0.00000000,Trade,245923,16198113,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206236,Trade,2018-09-26 06:12:11.6247885,296,\N,16,\N,0.00000000,1.00000000,Trade,122995,16198119,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206237,Trade,2018-09-26 06:12:11.6247885,296,\N,16,\N,1.00000000,0.00000000,Trade,122995,16198121,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206238,Fee,2018-09-26 06:12:11.6247885,296,\N,6,\N,0.00000000,0.12137000,Trade,245924,16198123,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206239,Fee,2018-09-26 06:12:11.6247885,1,\N,6,\N,0.12137000,0.00000000,Trade,245924,16198125,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206244,Trade,2018-09-26 06:12:11.7966550,296,\N,6,\N,0.00000000,116.75000000,Trade,122996,16198146,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206245,Trade,2018-09-26 06:12:11.7966550,296,\N,6,\N,116.75000000,0.00000000,Trade,122996,16198148,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206246,Fee,2018-09-26 06:12:11.7966550,296,\N,16,\N,0.00000000,0.00100000,Trade,245925,16198150,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206247,Fee,2018-09-26 06:12:11.7966550,1,\N,16,\N,0.00100000,0.00000000,Trade,245925,16198152,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206248,Trade,2018-09-26 06:12:11.7966550,296,\N,16,\N,0.00000000,1.00000000,Trade,122996,16198158,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206249,Trade,2018-09-26 06:12:11.7966550,296,\N,16,\N,1.00000000,0.00000000,Trade,122996,16198160,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206250,Fee,2018-09-26 06:12:11.7966550,296,\N,6,\N,0.00000000,0.11675000,Trade,245926,16198162,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206251,Fee,2018-09-26 06:12:11.7966550,1,\N,6,\N,0.11675000,0.00000000,Trade,245926,16198164,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206256,Trade,2018-09-26 06:12:11.8747680,296,\N,6,\N,0.00000000,111.96000000,Trade,122997,16198185,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206257,Trade,2018-09-26 06:12:11.8747680,296,\N,6,\N,111.96000000,0.00000000,Trade,122997,16198187,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206258,Fee,2018-09-26 06:12:11.8747680,296,\N,16,\N,0.00000000,0.00100000,Trade,245927,16198189,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206259,Fee,2018-09-26 06:12:11.8747680,1,\N,16,\N,0.00100000,0.00000000,Trade,245927,16198191,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206260,Trade,2018-09-26 06:12:11.8747680,296,\N,16,\N,0.00000000,1.00000000,Trade,122997,16198197,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206261,Trade,2018-09-26 06:12:11.8747680,296,\N,16,\N,1.00000000,0.00000000,Trade,122997,16198199,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206262,Fee,2018-09-26 06:12:11.8747680,296,\N,6,\N,0.00000000,0.11196000,Trade,245928,16198201,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206263,Fee,2018-09-26 06:12:11.8747680,1,\N,6,\N,0.11196000,0.00000000,Trade,245928,16198203,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206270,Trade,2018-09-26 06:12:12.1872849,296,\N,6,\N,0.00000000,107.06000000,Trade,122998,16198233,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206271,Trade,2018-09-26 06:12:12.1872849,296,\N,6,\N,107.06000000,0.00000000,Trade,122998,16198235,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206272,Fee,2018-09-26 06:12:12.1872849,296,\N,16,\N,0.00000000,0.00100000,Trade,245929,16198237,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206273,Fee,2018-09-26 06:12:12.1872849,1,\N,16,\N,0.00100000,0.00000000,Trade,245929,16198239,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206274,Trade,2018-09-26 06:12:12.1872849,296,\N,16,\N,0.00000000,1.00000000,Trade,122998,16198245,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206275,Trade,2018-09-26 06:12:12.1872849,296,\N,16,\N,1.00000000,0.00000000,Trade,122998,16198247,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206276,Fee,2018-09-26 06:12:12.1872849,296,\N,6,\N,0.00000000,0.10706000,Trade,245930,16198249,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206277,Fee,2018-09-26 06:12:12.1872849,1,\N,6,\N,0.10706000,0.00000000,Trade,245930,16198251,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206280,Trade,2018-09-26 06:12:12.1872849,296,\N,6,\N,0.00000000,102.08000000,Trade,122999,16198263,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206281,Trade,2018-09-26 06:12:12.1872849,296,\N,6,\N,102.08000000,0.00000000,Trade,122999,16198265,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206282,Fee,2018-09-26 06:12:12.1872849,296,\N,16,\N,0.00000000,0.00100000,Trade,245931,16198267,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206283,Fee,2018-09-26 06:12:12.1872849,1,\N,16,\N,0.00100000,0.00000000,Trade,245931,16198269,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206284,Trade,2018-09-26 06:12:12.1872849,296,\N,16,\N,0.00000000,1.00000000,Trade,122999,16198275,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206285,Trade,2018-09-26 06:12:12.1872849,296,\N,16,\N,1.00000000,0.00000000,Trade,122999,16198277,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206286,Fee,2018-09-26 06:12:12.1872849,296,\N,6,\N,0.00000000,0.10208000,Trade,245932,16198279,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206287,Fee,2018-09-26 06:12:12.1872849,1,\N,6,\N,0.10208000,0.00000000,Trade,245932,16198281,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206292,Trade,2018-09-26 06:12:12.3591955,296,\N,6,\N,0.00000000,97.08000000,Trade,123000,16198302,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206293,Trade,2018-09-26 06:12:12.3591955,296,\N,6,\N,97.08000000,0.00000000,Trade,123000,16198304,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206294,Fee,2018-09-26 06:12:12.3591955,296,\N,16,\N,0.00000000,0.00100000,Trade,245933,16198306,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206295,Fee,2018-09-26 06:12:12.3591955,1,\N,16,\N,0.00100000,0.00000000,Trade,245933,16198308,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206296,Trade,2018-09-26 06:12:12.3591955,296,\N,16,\N,0.00000000,1.00000000,Trade,123000,16198314,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206297,Trade,2018-09-26 06:12:12.3591955,296,\N,16,\N,1.00000000,0.00000000,Trade,123000,16198316,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206298,Fee,2018-09-26 06:12:12.3591955,296,\N,6,\N,0.00000000,0.09708000,Trade,245934,16198318,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206299,Fee,2018-09-26 06:12:12.3591955,1,\N,6,\N,0.09708000,0.00000000,Trade,245934,16198320,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206305,Trade,2018-09-26 06:12:12.4997685,296,\N,6,\N,0.00000000,92.11000000,Trade,123001,16198345,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206306,Trade,2018-09-26 06:12:12.4997685,296,\N,6,\N,92.11000000,0.00000000,Trade,123001,16198347,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206307,Fee,2018-09-26 06:12:12.4997685,296,\N,16,\N,0.00000000,0.00100000,Trade,245935,16198349,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206308,Fee,2018-09-26 06:12:12.4997685,1,\N,16,\N,0.00100000,0.00000000,Trade,245935,16198351,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206309,Trade,2018-09-26 06:12:12.4997685,296,\N,16,\N,0.00000000,1.00000000,Trade,123001,16198357,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206310,Trade,2018-09-26 06:12:12.4997685,296,\N,16,\N,1.00000000,0.00000000,Trade,123001,16198359,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206311,Fee,2018-09-26 06:12:12.4997685,296,\N,6,\N,0.00000000,0.09211000,Trade,245936,16198361,1,0,0,1
96,2018-09-26 00:00:00.0000000,1206312,Fee,2018-09-26 06:12:12.4997685,1,\N,6,\N,0.09211000,0.00000000,Trade,245936,16198363,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206316,Trade,2018-09-26 06:12:12.5935480,296,\N,6,\N,0.00000000,87.22000000,Trade,123002,16198380,1,0,0,296
96,2018-09-26 00:00:00.0000000,1206317,Trade,2018-09-26 06:12:12.5935480,296,\N,6,\N,87.22000000,0.00000000,Trade,123002,16198382,1,0,0,296
